id,asins,brand,categories,colors,count,dateAdded,dateUpdated,descriptions,dimension,ean,features,flavors,imageURLs,isbn,keys,manufacturer,manufacturerNumber,merchants,name,prices.amountMin,prices.amountMax,prices.availability,prices.color,prices.condition,prices.count,prices.currency,prices.dateAdded,prices.dateSeen,prices.flavor,prices.isSale,prices.merchant,prices.offer,prices.returnPolicy,prices.shipping,prices.size,prices.source,prices.sourceURLs,prices.warranty,quantities,reviews,sizes,skus,sourceURLs,upc,vin,websiteIDs,weight
"AVpe8eQRilAPnD_xRdkQ",,"Rubies","Men's Halloween Costumes,Adult Halloween Costumes,Clothing, Shoes & Accessories,Halloween,Men,Costumes, Reenactment, Theater,All Costumes,Costumes,Party & Occasions",,,"2016-11-10T09:32:40Z","2016-11-10T09:32:40Z","[{""dateSeen"":[""2016-11-10T09:32:40Z""],""sourceURLs"":[""https://www.walmart.com/ip/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large/39151095""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brush up on your Christmas carols before you wear this Regency Plush Santa suit, because the kids will think you're the real deal! This costume comes compete with hat, satin-lined jacket with front zipper, pants with pockets, belt and boot tops. Just add a beard, bag and bell, and you're ready to go! Regency Plush Santa Adult Costume: Includes hat, jacket, pants with pockets, belt and boot tops, Jacket, hat and pants: 73 percent polyester, 27 percent acrylic, Fur: 84 percent acrylic, 16 percent polyester, Lining: 100 percent polyester, Gloves: 100 percent polyester, Care: dry clean only; wipe belt and boot tops clean with a damp cloth, Adult men's XL size, Size Chart will vary by costume. See a detailed Size Chart.You will need Adobe Acrobat Reader to view the Size Chart.Download Adobe Acrobat Reader now.""}]",,"0082686233415","[{""key"":""Style"",""value"":[""Complete Costume""]},{""key"":""Material"",""value"":[""Polyester""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""XL""]},{""key"":""Country of Origin - Assembly"",""value"":[""Imported""]},{""key"":""Clothing Size"",""value"":[""XL""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""27.50 x 4.50 x 26.00 Inches""]},{""key"":""Fabric Content"",""value"":[""Cotton Blend""]},{""key"":""Color"",""value"":[""Multicolor""]},{""key"":""Model"",""value"":[""23341""]},{""key"":""Country of Origin - Components"",""value"":[""Imported""]},{""key"":""Manufacturer Part Number"",""value"":[""23341""]},{""key"":""Condition"",""value"":[""New""]},{""key"":""Theme"",""value"":[""Classic""]},{""key"":""Brand"",""value"":[""Generic""]},{""key"":""Age Group"",""value"":[""Men""]}]",,"https://i5.walmartimages.com/asr/dfbcdc5b-c5a0-4802-966c-b5c75aa0edac_1.864765068af0f5d114e596740d8f8ff7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i.ebayimg.com/images/g/xRMAAOSwibFUXbi4/s-l64.jpg,http://i.ebayimg.com/images/g/fJ0AAOSwGWNUXbi5/s-l64.jpg,http://i.ebayimg.com/00/z/LfMAAOSw1ZBUtpmD/$_10.png,http://i.ebayimg.com/images/g/xRMAAOSwibFUXbi4/s-l300.jpg",,"rubies/23341,082686233415,0082686233415,rubiescostumeadultmensregencyplushsantaclauschristmassuitxlarge/390902748131",,"23341","[{""dateSeen"":[""2016-11-10T09:32:40Z""],""name"":""Walmart.com""},{""dateSeen"":[""2015-10-28T00:00:00Z""],""name"":""Vm Innovations - Ebay.com""}]","Rubies Costume Adult Mens Regency Plush Santa Claus Christmas Suit | X-large",54.22,54.22,,,"new",,"USD","2016-11-10T09:32:40Z","2016-11-08T00:00:00Z",,"true",,"USD 5.80",,,,,"https://www.walmart.com/ip/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large/39151095",,,,"XL","[{""sourceURLs"":[""http://www.ebay.com/itm/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large-/390902748131?hash=item5b039e93e3:g:xRMAAOSwibFUXbi4""],""value"":""390902748131""}]","https://www.walmart.com/ip/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large/39151095,http://www.ebay.com/itm/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large-/390902748131?hash=item5b039e93e3,http://www.ebay.com/itm/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large-/390902748131?hash=item5b039e93e3:g:xRMAAOSwibFUXbi4","082686233415",,,
"AVpe8eQRilAPnD_xRdkQ",,"Rubies","Men's Halloween Costumes,Adult Halloween Costumes,Clothing, Shoes & Accessories,Halloween,Men,Costumes, Reenactment, Theater,All Costumes,Costumes,Party & Occasions",,,"2016-11-10T09:32:40Z","2016-11-10T09:32:40Z","[{""dateSeen"":[""2016-11-10T09:32:40Z""],""sourceURLs"":[""https://www.walmart.com/ip/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large/39151095""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brush up on your Christmas carols before you wear this Regency Plush Santa suit, because the kids will think you're the real deal! This costume comes compete with hat, satin-lined jacket with front zipper, pants with pockets, belt and boot tops. Just add a beard, bag and bell, and you're ready to go! Regency Plush Santa Adult Costume: Includes hat, jacket, pants with pockets, belt and boot tops, Jacket, hat and pants: 73 percent polyester, 27 percent acrylic, Fur: 84 percent acrylic, 16 percent polyester, Lining: 100 percent polyester, Gloves: 100 percent polyester, Care: dry clean only; wipe belt and boot tops clean with a damp cloth, Adult men's XL size, Size Chart will vary by costume. See a detailed Size Chart.You will need Adobe Acrobat Reader to view the Size Chart.Download Adobe Acrobat Reader now.""}]",,"0082686233415","[{""key"":""Style"",""value"":[""Complete Costume""]},{""key"":""Material"",""value"":[""Polyester""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""XL""]},{""key"":""Country of Origin - Assembly"",""value"":[""Imported""]},{""key"":""Clothing Size"",""value"":[""XL""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""27.50 x 4.50 x 26.00 Inches""]},{""key"":""Fabric Content"",""value"":[""Cotton Blend""]},{""key"":""Color"",""value"":[""Multicolor""]},{""key"":""Model"",""value"":[""23341""]},{""key"":""Country of Origin - Components"",""value"":[""Imported""]},{""key"":""Manufacturer Part Number"",""value"":[""23341""]},{""key"":""Condition"",""value"":[""New""]},{""key"":""Theme"",""value"":[""Classic""]},{""key"":""Brand"",""value"":[""Generic""]},{""key"":""Age Group"",""value"":[""Men""]}]",,"https://i5.walmartimages.com/asr/dfbcdc5b-c5a0-4802-966c-b5c75aa0edac_1.864765068af0f5d114e596740d8f8ff7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i.ebayimg.com/images/g/xRMAAOSwibFUXbi4/s-l64.jpg,http://i.ebayimg.com/images/g/fJ0AAOSwGWNUXbi5/s-l64.jpg,http://i.ebayimg.com/00/z/LfMAAOSw1ZBUtpmD/$_10.png,http://i.ebayimg.com/images/g/xRMAAOSwibFUXbi4/s-l300.jpg",,"rubies/23341,082686233415,0082686233415,rubiescostumeadultmensregencyplushsantaclauschristmassuitxlarge/390902748131",,"23341","[{""dateSeen"":[""2016-11-10T09:32:40Z""],""name"":""Walmart.com""},{""dateSeen"":[""2015-10-28T00:00:00Z""],""name"":""Vm Innovations - Ebay.com""}]","Rubies Costume Adult Mens Regency Plush Santa Claus Christmas Suit | X-large",44.99,44.99,,,"New with tags",,"USD","2016-11-10T09:32:40Z","2015-10-28T00:00:00Z",,"false",,"USD 5.80",,"FREE",,,"http://www.ebay.com/itm/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large-/390902748131?hash=item5b039e93e3",,,,"XL","[{""sourceURLs"":[""http://www.ebay.com/itm/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large-/390902748131?hash=item5b039e93e3:g:xRMAAOSwibFUXbi4""],""value"":""390902748131""}]","https://www.walmart.com/ip/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large/39151095,http://www.ebay.com/itm/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large-/390902748131?hash=item5b039e93e3,http://www.ebay.com/itm/Rubies-Costume-Adult-Mens-Regency-Plush-Santa-Claus-Christmas-Suit-X-Large-/390902748131?hash=item5b039e93e3:g:xRMAAOSwibFUXbi4","082686233415",,,
"AVpfFSDs1cnluZ0-dhoW",,"unbranded","Clothing, Shoes & Accessories,Men's Clothing,Underwear","White,Yellow,Red,Purple,Black,Pink,Orange,Green,Brown,Blue,Grey",,"2016-03-28T23:09:01Z","2016-03-28T23:09:01Z",,,"6682040048347","[{""key"":""Style"",""value"":[""Underwear""]},{""key"":""Pattern"",""value"":[""Solid""]},{""key"":""Condition"",""value"":[""New with tags""]}]",,"http://i.ebayimg.com/images/g/yi0AAOSwKtlWpvHh/s-l300.jpg,http://i.ebayimg.com/images/g/yi0AAOSwKtlWpvHh/s-l64.jpg,http://i.ebayimg.com/images/g/9ZEAAOSw-zxWpvHk/s-l64.jpg,http://i.ebayimg.com/images/g/uHkAAOSwa-dWpvHn/s-l64.jpg,http://i.ebayimg.com/images/g/yrMAAOSwFqJWpvHq/s-l64.jpg,http://i.ebayimg.com/images/g/QfEAAOSwUV9WpvHu/s-l64.jpg,http://i.ebayimg.com/images/g/GxQAAOSwqYBWpvHy/s-l64.jpg,http://i.ebayimg.com/images/g/p1wAAOSwqrtWpvH1/s-l64.jpg,http://i.ebayimg.com/images/g/9u4AAOSw-zxWpvH6/s-l64.jpg,http://i.ebayimg.com/images/g/WqEAAOSwCypWpvH9/s-l64.jpg,http://i.ebayimg.com/images/g/HF0AAOSwqYBWpvIC/s-l64.jpg,http://i.ebayimg.com/images/g/qJEAAOSwqrtWpvIF/s-l64.jpg,http://i.ebayimg.com/images/g/W5UAAOSwCypWpvIK/s-l64.jpg,http://i.ebayimg.com/images/g/-MIAAOSw-zxWpvIU/s-l64.jpg,http://i.ebayimg.com/images/g/zMsAAOSwoydWpvIg/s-l64.jpg,http://i.ebayimg.com/images/g/RmoAAOSwUV9WpvIo/s-l64.jpg,http://i.ebayimg.com/images/g/q7kAAOSwqrtWpvIw/s-l64.jpg,http://i.ebayimg.com/images/g/vpoAAOSwa-dWpvI6/s-l64.jpg,http://i.ebayimg.com/images/g/zzgAAOSwoydWpvJD/s-l64.jpg,http://i.ebayimg.com/images/g/wAUAAOSwa-dWpvJL/s-l64.jpg,http://i.ebayimg.com/images/g/rgEAAOSwqrtWpvJT/s-l64.jpg,http://i.ebayimg.com/images/g/IrkAAOSwqYBWpvJb/s-l64.jpg,http://i.ebayimg.com/images/g/Ya4AAOSwCypWpvJk/s-l64.jpg,http://i.ebayimg.com/images/g/Yk0AAOSwCypWpvJu/s-l64.jpg",,"menboxerunderwearshortsmodalmaleunderpantssexybriefsundiestrunksmxxl/222006436475,6682040048347",,,"[{""dateSeen"":[""2016-03-27T00:00:00Z""],""name"":""Tradeallday1985 - Ebay.com""}]","Men Boxer Underwear Shorts Modal Male Underpants Sexy Briefs Undies Trunks M-xxl",5.99,5.99,,,"New with tags",,"USD","2016-03-28T23:09:01Z","2016-03-27T00:00:00Z",,"false",,,,"FREE",,,"http://www.ebay.com/itm/Men-Boxer-Underwear-Shorts-Modal-Male-Underpants-Sexy-Briefs-Undies-Trunks-M-XXL-/222006436475?var=&hash=item33b09d627b",,,,,"[{""sourceURLs"":[""http://www.ebay.com/itm/Men-Boxer-Underwear-Shorts-Modal-Male-Underpants-Sexy-Briefs-Undies-Trunks-M-XXL-/222006436475?var=&hash=item33b09d627b""],""value"":""222006436475""}]","http://www.ebay.com/itm/Men-Boxer-Underwear-Shorts-Modal-Male-Underpants-Sexy-Briefs-Undies-Trunks-M-XXL-/222006436475?var=&hash=item33b09d627b",,,,
"AVpfB4DRLJeJML43007A",,"PUMA","Clothing,Shoes,Men's Shoes,All Men's Shoes",,,"2016-11-11T09:50:34Z","2016-11-11T09:50:34Z","[{""dateSeen"":[""2016-11-11T09:50:34Z""],""sourceURLs"":[""https://www.walmart.com/ip/Puma-x-Rise-Blaze-of-Glory-Men-Round-Toe-Leather-Red-Sneakers/137555882""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Puma x Rise Blaze of Glory Width - Medium (D, M) True Color - High Risk Red-Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1.5 Inches Brand & Style - Puma x Rise Blaze of Glory Width - Medium (D, M) True Color - High Risk Red-Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1.5 Inches PUMA creates high-performance, high-style athletic shoes for men and women, with an incredible variety of classic and contemporary designs tailored to all-around athletics and casual lifestyle. All PUMA shoes are made to the highest standards of technology and quality, promising superb comfort, performance, and style. The global PUMA brand had its start in Germany back in 1924 with the founding of the Dassler brand. Dassler shoes made a big impression at the 1936 Berlin Olympics, when athletes wearing them broke two world records and three Olympic records, and the great American Jesse Owens won four Gold Medals in Dasslers. Dassler became PUMA in 1948, and since then has only solidified its already stellar reputation among the world's top athletes, and those who aspire to be. ps7046696""}]",,,"[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Color"",""value"":[""Red""]},{""key"":""Model"",""value"":[""360999 01""]},{""key"":""Manufacturer Part Number"",""value"":[""360999 01""]},{""key"":""Brand"",""value"":[""PUMA""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/0fea5326-4960-43b4-bb2b-9e82e968ea73_1.2919e8dbb27c78911963b5aba21bd37d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"puma/36099901,889180150800","Puma","360999 01","[{""dateSeen"":[""2016-11-11T09:50:34Z""],""name"":""Apparelsave""}]","Puma X Rise Blaze of Glory   Round Toe Leather  Sneakers",86.98,86.98,,,,,"USD","2016-11-11T09:50:34Z","2016-11-09T00:00:00Z",,"true",,"REDUCED USD 62.02",,,,,"https://www.walmart.com/ip/Puma-x-Rise-Blaze-of-Glory-Men-Round-Toe-Leather-Red-Sneakers/137555882",,,,"10,10.5,11,11.5,12,13,8,8.5,9,9.5",,"https://www.walmart.com/ip/Puma-x-Rise-Blaze-of-Glory-Men-Round-Toe-Leather-Red-Sneakers/137555882","889180150800",,,
"AVpfB4DRLJeJML43007A",,"PUMA","Clothing,Shoes,Men's Shoes,All Men's Shoes",,,"2016-11-11T09:50:34Z","2016-11-11T09:50:34Z","[{""dateSeen"":[""2016-11-11T09:50:34Z""],""sourceURLs"":[""https://www.walmart.com/ip/Puma-x-Rise-Blaze-of-Glory-Men-Round-Toe-Leather-Red-Sneakers/137555882""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Puma x Rise Blaze of Glory Width - Medium (D, M) True Color - High Risk Red-Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1.5 Inches Brand & Style - Puma x Rise Blaze of Glory Width - Medium (D, M) True Color - High Risk Red-Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1.5 Inches PUMA creates high-performance, high-style athletic shoes for men and women, with an incredible variety of classic and contemporary designs tailored to all-around athletics and casual lifestyle. All PUMA shoes are made to the highest standards of technology and quality, promising superb comfort, performance, and style. The global PUMA brand had its start in Germany back in 1924 with the founding of the Dassler brand. Dassler shoes made a big impression at the 1936 Berlin Olympics, when athletes wearing them broke two world records and three Olympic records, and the great American Jesse Owens won four Gold Medals in Dasslers. Dassler became PUMA in 1948, and since then has only solidified its already stellar reputation among the world's top athletes, and those who aspire to be. ps7046696""}]",,,"[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Color"",""value"":[""Red""]},{""key"":""Model"",""value"":[""360999 01""]},{""key"":""Manufacturer Part Number"",""value"":[""360999 01""]},{""key"":""Brand"",""value"":[""PUMA""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/0fea5326-4960-43b4-bb2b-9e82e968ea73_1.2919e8dbb27c78911963b5aba21bd37d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"puma/36099901,889180150800","Puma","360999 01","[{""dateSeen"":[""2016-11-11T09:50:34Z""],""name"":""Apparelsave""}]","Puma X Rise Blaze of Glory   Round Toe Leather  Sneakers",149.00,149.00,,,"new",,"USD","2016-11-11T09:50:34Z","2016-11-09T00:00:00Z",,"false","ApparelSave - Walmart.com","REDUCED USD 62.02",,,,,"https://www.walmart.com/ip/Puma-x-Rise-Blaze-of-Glory-Men-Round-Toe-Leather-Red-Sneakers/137555882",,,,"10,10.5,11,11.5,12,13,8,8.5,9,9.5",,"https://www.walmart.com/ip/Puma-x-Rise-Blaze-of-Glory-Men-Round-Toe-Leather-Red-Sneakers/137555882","889180150800",,,
"AVpfDweJilAPnD_xUBrV",,"Filament","All Men's Shoes,Shoes,Men's Shoes,Clothing","Beige",,"2017-01-12T05:26:56Z","2017-01-12T05:26:56Z","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""sourceURLs"":[""https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches ps6972757""}]",,"0813726021736","[{""key"":""Material"",""value"":[""Suede""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""7""]},{""key"":""Color"",""value"":[""Beige""]},{""key"":""Model"",""value"":[""F161005-029""]},{""key"":""Manufacturer Part Number"",""value"":[""F161005-029""]},{""key"":""Brand"",""value"":[""Filament""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/1be177f9-e6ce-48c0-b16f-6def283aedb9_1.32d3d77d65ccc3179dea8de024d880f6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"0813726021736,filament/f161005029,813726021736","Filament","F161005-029","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""name"":""Apparelsave""}]","Filament Metric Men  Round Toe Suede  Skate Shoe",63.00,63.00,,,"new",,"USD","2017-01-12T05:26:56Z","2016-11-05T00:00:00Z",,"false","ApparelSave - Walmart.com",,,,,,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193",,,,"7",,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193","813726021736",,,
"AVpfDweJilAPnD_xUBrV",,"Filament","All Men's Shoes,Shoes,Men's Shoes,Clothing","Beige",,"2017-01-12T05:26:56Z","2017-01-12T05:26:56Z","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""sourceURLs"":[""https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches ps6972757""}]",,"0813726021736","[{""key"":""Material"",""value"":[""Suede""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""7""]},{""key"":""Color"",""value"":[""Beige""]},{""key"":""Model"",""value"":[""F161005-029""]},{""key"":""Manufacturer Part Number"",""value"":[""F161005-029""]},{""key"":""Brand"",""value"":[""Filament""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/1be177f9-e6ce-48c0-b16f-6def283aedb9_1.32d3d77d65ccc3179dea8de024d880f6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"0813726021736,filament/f161005029,813726021736","Filament","F161005-029","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""name"":""Apparelsave""}]","Filament Metric Men  Round Toe Suede  Skate Shoe",13.99,13.99,,,"new",,"USD","2017-01-12T05:26:56Z","2017-01-11T00:00:00Z",,"true","ApparelSave - Walmart.com","CLEARANCE USD 49.01",,,,,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193",,,,"7",,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193","813726021736",,,
"AVpfDweJilAPnD_xUBrV",,"Filament","All Men's Shoes,Shoes,Men's Shoes,Clothing","Beige",,"2017-01-12T05:26:56Z","2017-01-12T05:26:56Z","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""sourceURLs"":[""https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches ps6972757""}]",,"0813726021736","[{""key"":""Material"",""value"":[""Suede""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""7""]},{""key"":""Color"",""value"":[""Beige""]},{""key"":""Model"",""value"":[""F161005-029""]},{""key"":""Manufacturer Part Number"",""value"":[""F161005-029""]},{""key"":""Brand"",""value"":[""Filament""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/1be177f9-e6ce-48c0-b16f-6def283aedb9_1.32d3d77d65ccc3179dea8de024d880f6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"0813726021736,filament/f161005029,813726021736","Filament","F161005-029","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""name"":""Apparelsave""}]","Filament Metric Men  Round Toe Suede  Skate Shoe",23.99,23.99,,,"new",,"USD","2017-01-12T05:26:56Z","2016-10-04T00:00:00Z",,"true","ApparelSave - Walmart.com","CLEARANCE USD 39.01",,,,,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193",,,,"7",,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193","813726021736",,,
"AVpfDweJilAPnD_xUBrV",,"Filament","All Men's Shoes,Shoes,Men's Shoes,Clothing","Beige",,"2017-01-12T05:26:56Z","2017-01-12T05:26:56Z","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""sourceURLs"":[""https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches Brand Style - Filament Metric Width - Medium (D, M) True Color - Apple Cinnamon Upper Material - Suede Outsole Material - Rubber Heel Height - 1 Inches ps6972757""}]",,"0813726021736","[{""key"":""Material"",""value"":[""Suede""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""7""]},{""key"":""Color"",""value"":[""Beige""]},{""key"":""Model"",""value"":[""F161005-029""]},{""key"":""Manufacturer Part Number"",""value"":[""F161005-029""]},{""key"":""Brand"",""value"":[""Filament""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/1be177f9-e6ce-48c0-b16f-6def283aedb9_1.32d3d77d65ccc3179dea8de024d880f6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"0813726021736,filament/f161005029,813726021736","Filament","F161005-029","[{""dateSeen"":[""2017-01-12T05:26:56Z""],""name"":""Apparelsave""}]","Filament Metric Men  Round Toe Suede  Skate Shoe",22.99,22.99,,,"new",,"USD","2017-01-12T05:26:56Z","2016-11-05T00:00:00Z",,"true","ApparelSave - Walmart.com","CLEARANCE USD 40.01",,,,,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193",,,,"7",,"https://www.walmart.com/ip/Filament-Metric-Men-Round-Toe-Suede-Skate-Shoe/130332193","813726021736",,,
"AVpfB-8RLJeJML4303Xb",,"AMERICAN FIGHTER","Clothing, Shoes & Accessories,Men's Clothing,Shorts,Sporting Goods,Boxing, Martial Arts & MMA","Black",,"2016-03-30T19:15:31Z","2016-03-30T19:15:31Z",,,"0887872379096","[{""key"":""Style"",""value"":[""Board""]},{""key"":""Material"",""value"":[""100% Polyester""]},{""key"":""Condition"",""value"":[""New with tags""]}]",,"http://i.ebayimg.com/images/g/a6MAAOSw~OVW1MrZ/s-l300.jpg",,"0887872379096,887872379096,americanfighterbyafflictionnorthcreekboardshortsblackcamo38waist/121899874783",,,"[{""dateSeen"":[""2016-03-29T00:00:00Z""],""name"":""Mmasharp - Ebay.com""}]","American Fighter By Affliction North Creek Board Shorts Black Camo 38 Waist",48.00,48.00,,,"New with tags",,"USD","2016-03-30T19:15:31Z","2016-03-29T00:00:00Z",,"false",,,,"FREE",,,"http://www.ebay.com/itm/American-Fighter-by-Affliction-North-Creek-Board-Shorts-Black-Camo-38-waist-/121899874783?hash=item1c61cc79df:g:a6MAAOSw~OVW1MrZ",,,,,"[{""sourceURLs"":[""http://www.ebay.com/itm/American-Fighter-by-Affliction-North-Creek-Board-Shorts-Black-Camo-38-waist-/121899874783?hash=item1c61cc79df:g:a6MAAOSw~OVW1MrZ""],""value"":""121899874783""}]","http://www.ebay.com/itm/American-Fighter-by-Affliction-North-Creek-Board-Shorts-Black-Camo-38-waist-/121899874783?hash=item1c61cc79df:g:a6MAAOSw~OVW1MrZ","887872379096",,,
